source_domain	source_id	source_path	sha256	source_kind	branch	worktree	commit	source_date	disposition	destination_docs	claim_ids	artifact_handles	lifecycle	availability	review_status	note
output	output:48dc557301267ed87fa745d0c3d73003fe6cdd9a63516374ad9e630d8490d379	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzn_coord_token_manifold/prefix_denoising_random_ckpt908/coord_token_manifold_summary.md	48dc557301267ed87fa745d0c3d73003fe6cdd9a63516374ad9e630d8490d379	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/48dc55730126/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzzzn_coord_token_manifold/prefix_denoising_random_ckpt908/coord_token_manifold_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=2625;source_path_count=1
output	output:48e28cb334b348cbc96376d768c0bfa2d6e3a3e32eeb69a580beb6282e2cb268	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_boundary_head_intervention/full_selected_heads26_10_18_0_v1/trajectory_boundary_head_intervention.md	48e28cb334b348cbc96376d768c0bfa2d6e3a3e32eeb69a580beb6282e2cb268	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/48e28cb334b3/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_boundary_head_intervention/full_selected_heads26_10_18_0_v1/trajectory_boundary_head_intervention.md	historical_output	archived_snapshot	provenance_indexed	bytes=923;source_path_count=1
output	output:48ea565c81e5832df936581af3e71966e7d34cc9864ce4737056f9db62c73fb6	outputs/analysis/prefix_denoising_surgery_probing/layerwise_atlas/v1_image17899_random_prex1_term_layers0_8_16_last_gpu1/atlas_summary.md	48ea565c81e5832df936581af3e71966e7d34cc9864ce4737056f9db62c73fb6	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/48ea565c81e5/outputs/analysis/prefix_denoising_surgery_probing/layerwise_atlas/v1_image17899_random_prex1_term_layers0_8_16_last_gpu1/atlas_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=480;source_path_count=1
output	output:48ec02f9fc770e7f9188290246a9aafcb28ae732818e66b6615b8b1df40718f4	outputs/analysis/prefix_denoising_surgery_probing/value_region_intervention/v11_sameprefix_19432_sorted_route_heads_gpu1/anchor_escape_y2_value_region_intervention.md	48ec02f9fc770e7f9188290246a9aafcb28ae732818e66b6615b8b1df40718f4	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/48ec02f9fc77/outputs/analysis/prefix_denoising_surgery_probing/value_region_intervention/v11_sameprefix_19432_sorted_route_heads_gpu1/anchor_escape_y2_value_region_intervention.md	historical_output	archived_snapshot	provenance_indexed	bytes=5604;source_path_count=1
output	output:4905c74c011108a75a74a18a2947beaf043845d1152390160788c367cad5dae6	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_l_counterfactual_hidden_flow/heldout19786_object4/ledger_postmerge_ckpt928_image19786__obj4.md	4905c74c011108a75a74a18a2947beaf043845d1152390160788c367cad5dae6	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/4905c74c0111/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_l_counterfactual_hidden_flow/heldout19786_object4/ledger_postmerge_ckpt928_image19786__obj4.md	historical_output	archived_snapshot	provenance_indexed	bytes=2160;source_path_count=1
output	output:492d5b631946e23ecb8e53231529f175cd1310597dadccfdc182479db8c71e00	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/post_repair_duplicate_loop_value_region_continuation/desc_first_885_coord_candidate_heads_v1/last_completed_row_span_heads_top_attention_scales0_1_2_4_steps4/trajectory_boundary_head_value_region_continuation.md	492d5b631946e23ecb8e53231529f175cd1310597dadccfdc182479db8c71e00	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/492d5b631946/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/post_repair_duplicate_loop_value_region_continuation/desc_first_885_coord_candidate_heads_v1/last_completed_row_span_heads_top_attention_scales0_1_2_4_steps4/trajectory_boundary_head_value_region_continuation.md	historical_output	archived_snapshot	provenance_indexed	bytes=4534;source_path_count=1
output	output:4940d8f145d5a5ad1d76be9f5528dec1f8a2d1b82a6adc83ccddd36a6ca9f4be	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_boundary_head_value_contribution/desc_first_head21_2_selected_v1/trajectory_boundary_head_value_contribution.md	4940d8f145d5a5ad1d76be9f5528dec1f8a2d1b82a6adc83ccddd36a6ca9f4be	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/4940d8f145d5/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_boundary_head_value_contribution/desc_first_head21_2_selected_v1/trajectory_boundary_head_value_contribution.md	historical_output	archived_snapshot	provenance_indexed	bytes=3114;source_path_count=1
output	output:49481b5835f57007579fea53729d1da8456bf04d93e6581aa1b8a9575dbab108	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_t_visual_region_route/summary_current_surface_4anchors/visual_region_route_summary.md	49481b5835f57007579fea53729d1da8456bf04d93e6581aa1b8a9575dbab108	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/49481b5835f5/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_t_visual_region_route/summary_current_surface_4anchors/visual_region_route_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=18168;source_path_count=1
output	output:4962ae17c24ccc7869e1116ee4e6f7e85287cedeb99524991e2bb5b975977b95	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_r_head_value_source_patch/current_surface_4anchors/heldout19786_object4/ledger_postmerge_ckpt928_image19786__obj4.md	4962ae17c24ccc7869e1116ee4e6f7e85287cedeb99524991e2bb5b975977b95	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/4962ae17c24c/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_r_head_value_source_patch/current_surface_4anchors/heldout19786_object4/ledger_postmerge_ckpt928_image19786__obj4.md	historical_output	archived_snapshot	provenance_indexed	bytes=7502;source_path_count=1
output	output:497163c1f64e6164301436cb7d1198875b0eb9d9af59fdeee72b69a1a36e66c9	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_value_region_continuation_coordinate_copy/adaptive_basin_s24_t28_natural_head21_2_image_region_scale12_steps8_v1/trajectory_value_region_continuation_coordinate_copy.md	497163c1f64e6164301436cb7d1198875b0eb9d9af59fdeee72b69a1a36e66c9	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/497163c1f64e/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_value_region_continuation_coordinate_copy/adaptive_basin_s24_t28_natural_head21_2_image_region_scale12_steps8_v1/trajectory_value_region_continuation_coordinate_copy.md	historical_output	archived_snapshot	provenance_indexed	bytes=1541;source_path_count=1
output	output:4971a1425d8a79dd0a087096bebf7e322705021d5b27997c57fa01b814e008ab	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_value_region_continuation_coordinate_copy/adaptive_basin_s24_t28_natural_head26_10_image_region_scale12_steps8_v1/trajectory_value_region_continuation_coordinate_copy.md	4971a1425d8a79dd0a087096bebf7e322705021d5b27997c57fa01b814e008ab	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/4971a1425d8a/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_value_region_continuation_coordinate_copy/adaptive_basin_s24_t28_natural_head26_10_image_region_scale12_steps8_v1/trajectory_value_region_continuation_coordinate_copy.md	historical_output	archived_snapshot	provenance_indexed	bytes=1550;source_path_count=1
output	output:497c85e660df9627bea5ec4d286a7c2c31dd60ad964271e46f4de2cb33f7e383	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_g_isolated_residual_patch/gt4134_parent_direction_L20_object25/sorted_pure_ce_closed_ckpt928__dir-sorted_pure_ce_closed_ckpt928__L20_image4134__obj25__scope-isolated_position.md	497c85e660df9627bea5ec4d286a7c2c31dd60ad964271e46f4de2cb33f7e383	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/497c85e660df/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_g_isolated_residual_patch/gt4134_parent_direction_L20_object25/sorted_pure_ce_closed_ckpt928__dir-sorted_pure_ce_closed_ckpt928__L20_image4134__obj25__scope-isolated_position.md	historical_output	archived_snapshot	provenance_indexed	bytes=585;source_path_count=1
output	output:49a61bdccdf1165b5402581b96dfdaa2d797acfa135be40461025548f4c5d40d	outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_attention_routing_layer17_head1_visual_triplet_top4_allshards_report.md	49a61bdccdf1165b5402581b96dfdaa2d797acfa135be40461025548f4c5d40d	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/49a61bdccdf1/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260610-073920/phase4_attention_routing_layer17_head1_visual_triplet_top4_allshards_report.md	historical_output	archived_snapshot	provenance_indexed	bytes=1929;source_path_count=1
output	output:49b336f3ad4d478052910e3b315e58f62c7bce8f05c6ac76d072836e47d8bb4a	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_j_coordinate_basin/summary/phase_j_coordinate_basin_summary.md	49b336f3ad4d478052910e3b315e58f62c7bce8f05c6ac76d072836e47d8bb4a	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/49b336f3ad4d/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_j_coordinate_basin/summary/phase_j_coordinate_basin_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=3924;source_path_count=1
output	output:49bef604a2cdb188b3b12fb27f7dcadfab744b4f9d738de206109ba6d749a00e	outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/shards/shard-02-of-04/phase3_masking/phase3_masking_delta_report.md	49bef604a2cdb188b3b12fb27f7dcadfab744b4f9d738de206109ba6d749a00e	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/49bef604a2cd/outputs/analysis/autoregressive_duplication_mechanism/phase1_hidden_logit_manifest_20260611-092133/shards/shard-02-of-04/phase3_masking/phase3_masking_delta_report.md	historical_output	archived_snapshot	provenance_indexed	bytes=1006;source_path_count=1
output	output:49c3a225d6ba22b66c76a4ff683aa2888a30f2ce3d903cc1447a5606191c858a	outputs/analysis/prefix_denoising_surgery_probing/fn_visual_value_token_sign_reduce/v2_val_14439_l16_h8h12h13_contrast0_1_236_249/fn_visual_value_token_sign_reduce.md	49c3a225d6ba22b66c76a4ff683aa2888a30f2ce3d903cc1447a5606191c858a	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/49c3a225d6ba/outputs/analysis/prefix_denoising_surgery_probing/fn_visual_value_token_sign_reduce/v2_val_14439_l16_h8h12h13_contrast0_1_236_249/fn_visual_value_token_sign_reduce.md	historical_output	archived_snapshot	provenance_indexed	bytes=3598;source_path_count=1
output	output:49d866be3ff37fa210ae06c2fccc088b042495d0a387fcb5b3baa9a636e87d08	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/object_step_head_value_contribution/v2_desc_first_layers20_24_27_harmful_repair_regions_intrinsic_v1/trajectory_boundary_head_value_contribution.md	49d866be3ff37fa210ae06c2fccc088b042495d0a387fcb5b3baa9a636e87d08	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/49d866be3ff3/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/object_step_head_value_contribution/v2_desc_first_layers20_24_27_harmful_repair_regions_intrinsic_v1/trajectory_boundary_head_value_contribution.md	historical_output	archived_snapshot	provenance_indexed	bytes=5716;source_path_count=1
output	output:49dcb63d66953da5f5cd0e58134a6a54bc72c42116ce8944bd636b6321afcd7a	outputs/analysis/unmatched-proposal-verifier-temperature-sweep/unmatched-proposal-verifier-full-t0p2/report.md	49dcb63d66953da5f5cd0e58134a6a54bc72c42116ce8944bd636b6321afcd7a	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/49dcb63d6695/outputs/analysis/unmatched-proposal-verifier-temperature-sweep/unmatched-proposal-verifier-full-t0p2/report.md	historical_output	archived_snapshot	provenance_indexed	bytes=3406;source_path_count=1
output	output:49dee15aa3eb189061e0f7f03fc9d589458c6921133fd00561efce2dd0f27b06	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzz_boundary_susceptibility_cache/boundary_vs_stable_prex1/forced_span_boundary_susceptibility_summary.md	49dee15aa3eb189061e0f7f03fc9d589458c6921133fd00561efce2dd0f27b06	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/49dee15aa3eb/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzzz_boundary_susceptibility_cache/boundary_vs_stable_prex1/forced_span_boundary_susceptibility_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=8184;source_path_count=1
output	output:49e1866078798dcd9b43fea82ede0640c09c1be730561c8d162de4fa3c1707be	outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_boundary_head_intervention/direction_patch_head26_10_strength_sweep_v1/trajectory_boundary_head_intervention.md	49e1866078798dcd9b43fea82ede0640c09c1be730561c8d162de4fa3c1707be	markdown_output	-	-	-	not_dated	archive_output	10_inference_evaluation_and_artifact_lessons.md	-	snapshots/49e186607879/outputs/analysis/autoregressive_binding_template_ablation/phase4_realized_behavior_bridge/trajectory_boundary_head_intervention/direction_patch_head26_10_strength_sweep_v1/trajectory_boundary_head_intervention.md	historical_output	archived_snapshot	provenance_indexed	bytes=1461;source_path_count=1
output	output:4a017f0ce1074b32316a6950d47f350a633b325f095d40eb7cbf09e04cff3d0a	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_y_edited_history_residual_patch/selected_history_edits/symptom_route_image5001_obj8/sorted_pure_ce_closed_ckpt928_image5001__obj8.md	4a017f0ce1074b32316a6950d47f350a633b325f095d40eb7cbf09e04cff3d0a	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/4a017f0ce107/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_y_edited_history_residual_patch/selected_history_edits/symptom_route_image5001_obj8/sorted_pure_ce_closed_ckpt928_image5001__obj8.md	historical_output	archived_snapshot	provenance_indexed	bytes=3501;source_path_count=1
output	output:4a1ebdffe143083e96eb9b4510efcafa4c29eaccd141c5906568ee41fc600def	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zz_boundary_direction_layer_sweep/current_surface_18380_obj17/prefix_denoising_sorted_ckpt908_image18380__obj17.md	4a1ebdffe143083e96eb9b4510efcafa4c29eaccd141c5906568ee41fc600def	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/4a1ebdffe143/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zz_boundary_direction_layer_sweep/current_surface_18380_obj17/prefix_denoising_sorted_ckpt908_image18380__obj17.md	historical_output	archived_snapshot	provenance_indexed	bytes=5643;source_path_count=1
output	output:4a34f4b86618d4246154aa6285c0fa20c243db98cfe88212d4c32e65c98fbaa4	outputs/analysis/prefix_denoising_surgery_probing/residual_readout_surgery/v1_random_coord_terminal_focus_dryrun/residual_surgery_summary.md	4a34f4b86618d4246154aa6285c0fa20c243db98cfe88212d4c32e65c98fbaa4	markdown_output	-	-	-	not_dated	archive_output	08_coordinate_objective_and_decode_negatives.md	-	snapshots/4a34f4b86618/outputs/analysis/prefix_denoising_surgery_probing/residual_readout_surgery/v1_random_coord_terminal_focus_dryrun/residual_surgery_summary.md	historical_output	archived_snapshot	provenance_indexed	bytes=545;source_path_count=1
output	output:4a53d58631a6c33a9e266163c6307b85ab865d74060acbb1dcc25a336b7baf6b	outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzi_head_value_source_mediation/gt_morphology_image18380_obj17/ledger_postmerge_ckpt928_image18380__obj17.md	4a53d58631a6c33a9e266163c6307b85ab865d74060acbb1dcc25a336b7baf6b	markdown_output	-	-	-	not_dated	archive_output	11_historical_result_registry.md	-	snapshots/4a53d58631a6/outputs/analysis/coverage_ledger_mechanistic_probing/ledger_vs_nonledger_v1/phase_zzi_head_value_source_mediation/gt_morphology_image18380_obj17/ledger_postmerge_ckpt928_image18380__obj17.md	historical_output	archived_snapshot	provenance_indexed	bytes=15976;source_path_count=1
